source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[microbiome source]	characteristics[sample storage]	characteristics[treatment]	characteristics[biological replicate]	assay name	technology type	comment[instrument]	comment[label]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[reduction reagent]	comment[alkylation reagent]	comment[proteomics data acquisition method]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[treatment]
CTRL_17	CTRL_17	pig gut metagenome	caecum	not applicable	normal	JPST001878	intestine environment	Chon Buri Province	not available	pig cecal microbiome	-80C	conventional farm antibiotic program	1	Normal group_17_RB6_01_23979	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	10 eV	0.6 Da	0.6 Da	1	2	Normal group_17_RB6_01_23979.mzXML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=clinical-metadata;VV=v1.0.0	manual curation	conventional farm antibiotic program
CTRL_17	CTRL_17	pig gut metagenome	caecum	not applicable	normal	JPST001878	intestine environment	Chon Buri Province	not available	pig cecal microbiome	-80C	conventional farm antibiotic program	1	Normal group_17_RB6_01_23980	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	10 eV	0.6 Da	0.6 Da	1	3	Normal group_17_RB6_01_23980.mzXML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=clinical-metadata;VV=v1.0.0	manual curation	conventional farm antibiotic program
CTRL_18	CTRL_18	pig gut metagenome	caecum	not applicable	normal	JPST001878	intestine environment	Chon Buri Province	not available	pig cecal microbiome	-80C	conventional farm antibiotic program	1	Normal group_18_RB7_01_23981	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	10 eV	0.6 Da	0.6 Da	1	1	Normal group_18_RB7_01_23981.mzXML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=clinical-metadata;VV=v1.0.0	manual curation	conventional farm antibiotic program
CTRL_18	CTRL_18	pig gut metagenome	caecum	not applicable	normal	JPST001878	intestine environment	Chon Buri Province	not available	pig cecal microbiome	-80C	conventional farm antibiotic program	1	Normal group_18_RB7_01_23982	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	10 eV	0.6 Da	0.6 Da	1	2	Normal group_18_RB7_01_23982.mzXML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=clinical-metadata;VV=v1.0.0	manual curation	conventional farm antibiotic program
CTRL_18	CTRL_18	pig gut metagenome	caecum	not applicable	normal	JPST001878	intestine environment	Chon Buri Province	not available	pig cecal microbiome	-80C	conventional farm antibiotic program	1	Normal group_18_RB7_01_23983	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	10 eV	0.6 Da	0.6 Da	1	3	Normal group_18_RB7_01_23983.mzXML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=clinical-metadata;VV=v1.0.0	manual curation	conventional farm antibiotic program
CTRL_19	CTRL_19	pig gut metagenome	caecum	not applicable	normal	JPST001878	intestine environment	Chon Buri Province	not available	pig cecal microbiome	-80C	conventional farm antibiotic program	1	Normal group_19_RB8_01_23985	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	10 eV	0.6 Da	0.6 Da	1	1	Normal group_19_RB8_01_23985.mzXML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=clinical-metadata;VV=v1.0.0	manual curation	conventional farm antibiotic program
CTRL_19	CTRL_19	pig gut metagenome	caecum	not applicable	normal	JPST001878	intestine environment	Chon Buri Province	not available	pig cecal microbiome	-80C	conventional farm antibiotic program	1	Normal group_19_RB8_01_23986	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	10 eV	0.6 Da	0.6 Da	1	2	Normal group_19_RB8_01_23986.mzXML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=clinical-metadata;VV=v1.0.0	manual curation	conventional farm antibiotic program
CTRL_19	CTRL_19	pig gut metagenome	caecum	not applicable	normal	JPST001878	intestine environment	Chon Buri Province	not available	pig cecal microbiome	-80C	conventional farm antibiotic program	1	Normal group_19_RB8_01_23987	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	10 eV	0.6 Da	0.6 Da	1	3	Normal group_19_RB8_01_23987.mzXML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=clinical-metadata;VV=v1.0.0	manual curation	conventional farm antibiotic program
CTRL_20	CTRL_20	pig gut metagenome	caecum	not applicable	normal	JPST001878	intestine environment	Chon Buri Province	not available	pig cecal microbiome	-80C	conventional farm antibiotic program	1	Normal group_20_RC1_01_23988	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	10 eV	0.6 Da	0.6 Da	1	1	Normal group_20_RC1_01_23988.mzXML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=clinical-metadata;VV=v1.0.0	manual curation	conventional farm antibiotic program
CTRL_20	CTRL_20	pig gut metagenome	caecum	not applicable	normal	JPST001878	intestine environment	Chon Buri Province	not available	pig cecal microbiome	-80C	conventional farm antibiotic program	1	Normal group_20_RC1_01_23989	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	10 eV	0.6 Da	0.6 Da	1	2	Normal group_20_RC1_01_23989.mzXML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=clinical-metadata;VV=v1.0.0	manual curation	conventional farm antibiotic program
CTRL_20	CTRL_20	pig gut metagenome	caecum	not applicable	normal	JPST001878	intestine environment	Chon Buri Province	not available	pig cecal microbiome	-80C	conventional farm antibiotic program	1	Normal group_20_RC1_01_23990	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	10 eV	0.6 Da	0.6 Da	1	3	Normal group_20_RC1_01_23990.mzXML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=clinical-metadata;VV=v1.0.0	manual curation	conventional farm antibiotic program
